dataset,cell_id_1,cell_id_2,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,avg_entropy_per_col,Unique_Code_In_A_Row,percent_uniq_barcode,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row,bit1_cell1,bit2_cell1,bit3_cell1,bit4_cell1,bit5_cell1,bit6_cell1,bit7_cell1,bit8_cell1,bit9_cell1,bit10_cell1,no_1_row_cell1,no_2_row_cell1,no_0_row_cell1,no_0+2_row_cell1,entropy_row_cell1,bit1_cell2,bit2_cell2,bit3_cell2,bit4_cell2,bit5_cell2,bit6_cell2,bit7_cell2,bit8_cell2,bit9_cell2,bit10_cell2,no_1_row_cell2,no_2_row_cell2,no_0_row_cell2,no_0+2_row_cell2,entropy_row_cell2,level
39,5,,10,0.2,1.0,0.2,0.0,0.6,0.4,1.0,0.2,0.0,0.4,0.6,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.0,0.6,0.0,0.8,1.0,0.6,10,0,6,0,10,0,0.412697252,0.0,0.412697252,0.292285253,0.292285253,0.292285253,0.0,0.217322011,0.0,0.292285253,0.2211857527,8,0.8,6,3,3,1,6,2,0.4,0.16,0.44,6.0,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,4
39,6,,10,0.2,1.0,0.2,0.0,0.6,0.4,1.0,0.2,0.0,0.4,0.6,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.0,0.6,0.0,0.8,1.0,0.6,10,0,6,0,10,0,0.412697252,0.0,0.412697252,0.292285253,0.292285253,0.292285253,0.0,0.217322011,0.0,0.292285253,0.2211857527,8,0.8,6,3,3,1,6,2,0.4,0.16,0.44,6.0,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,4
39,7,,10,0.2,1.0,0.2,0.0,0.6,0.4,1.0,0.2,0.0,0.4,0.6,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.0,0.6,0.0,0.8,1.0,0.6,10,0,6,0,10,0,0.412697252,0.0,0.412697252,0.292285253,0.292285253,0.292285253,0.0,0.217322011,0.0,0.292285253,0.2211857527,8,0.8,6,3,3,1,6,2,0.4,0.16,0.44,6.0,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,4
39,8,,10,0.2,1.0,0.2,0.0,0.6,0.4,1.0,0.2,0.0,0.4,0.6,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.0,0.6,0.0,0.8,1.0,0.6,10,0,6,0,10,0,0.412697252,0.0,0.412697252,0.292285253,0.292285253,0.292285253,0.0,0.217322011,0.0,0.292285253,0.2211857527,8,0.8,6,3,3,1,6,2,0.4,0.16,0.44,6.0,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,4
40,1,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,0,0,0,1,0,0,0,0,0,1,1,8,9,0.921928094887362,,,,,,,,,,,,,,,,2
40,7,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,0,1,0,2,2,1,2,1,0,1,4,3,3,6,1.57095059445467,,,,,,,,,,,,,,,,3
40,4,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,2,0,2,1,1,2,2,2,1,3,6,1,7,1.29546184423832,,,,,,,,,,,,,,,,4
40,5,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,0,1,2,2,2,1,1,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,4
40,6,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,1,2,2,1,1,1,2,2,1,5,5,0,5,1.0,,,,,,,,,,,,,,,,4
40,10,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,2,1,2,1,1,1,2,2,1,5,5,0,5,1.0,,,,,,,,,,,,,,,,4
40,11,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,0,1,2,2,0,1,1,2,2,1,4,4,2,6,1.52192809488736,,,,,,,,,,,,,,,,4
40,12,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,0,1,1,2,0,1,1,2,2,1,5,3,2,5,1.48547529722733,,,,,,,,,,,,,,,,4
40,13,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,0,1,1,0,0,0,1,2,0,1,4,1,5,6,1.36096404744368,,,,,,,,,,,,,,,,4
40,14,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,0,1,1,0,0,0,1,2,0,1,4,1,5,6,1.36096404744368,,,,,,,,,,,,,,,,4
40,2,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,2,0,2,1,1,2,2,2,1,3,6,1,7,1.29546184423832,,,,,,,,,,,,,,,,5
40,3,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,2,0,2,1,1,2,2,2,1,3,6,1,7,1.29546184423832,,,,,,,,,,,,,,,,5
40,8,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,1,1,2,1,1,1,2,2,1,6,4,0,4,0.970950594454669,,,,,,,,,,,,,,,,5
40,9,,14,0.0,0.642857143,0.357142857,0.0,0.571428571,0.785714286,0.642857143,0.071428571,0.0,0.857142857,0.571428571,0.285714286,0.214285714,0.785714286,0.142857143,0.0,0.285714286,0.857142857,0.642857143,0.0,0.428571429,0.071428571,0.428571429,0.214285714,0.285714286,0.214285714,0.071428571,0.071428571,0.357142857,0.142857143,12,0,12,0,6,1,0.296583222,0.360669282,0.460762229,0.225650657,0.415055189,0.225650657,0.360669282,0.221115539,0.283054278,0.178111254,0.3027321589,2,0.142857142857143,6,1,6,1,8,0,0.392857143,0.378571429,0.228571429,6.071428571,2,1,0,2,1,1,1,2,0,0,4,3,3,6,1.57095059445467,,,,,,,,,,,,,,,,5
41,12,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,1,2,2,2,0,1,0,1,0,2,3,4,3,7,1.57095059445467,,,,,,,,,,,,,,,,3
41,13,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,1,2,0,2,0,1,0,0,0,2,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,3
41,16,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,0,1,1,2,0,1,1,2,0,0,4,2,4,6,1.52192809488736,,,,,,,,,,,,,,,,3
41,19,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,2,1,1,2,1,1,1,2,2,1,6,4,0,4,0.970950594454669,,,,,,,,,,,,,,,,3
41,1,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,0,2,2,2,0,1,0,1,0,0,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,4
41,2,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,0,1,2,2,0,1,1,1,0,0,4,2,4,6,1.52192809488736,,,,,,,,,,,,,,,,4
41,3,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,0,1,1,2,2,1,1,2,0,0,4,3,3,6,1.57095059445467,,,,,,,,,,,,,,,,4
41,4,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,0,1,1,2,0,1,1,2,0,0,4,2,4,6,1.52192809488736,,,,,,,,,,,,,,,,4
41,8,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,2,1,0,1,1,0,1,0,0,1,5,1,4,5,1.36096404744368,,,,,,,,,,,,,,,,4
41,9,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,2,1,1,1,1,0,1,0,1,1,7,1,2,3,1.15677964944704,,,,,,,,,,,,,,,,4
41,10,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,1,1,1,1,1,0,1,0,1,1,8,0,2,2,0.721928094887362,,,,,,,,,,,,,,,,4
41,11,,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.416666667,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.416666667,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.416666667,0.75,0.416666667,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.439247291,0.276434591,0.24421905,0.467976767,0.313327698,0.446534577,0.3593125792,10,0.833333333333333,8,2,4,0,5,0,0.458333333,0.216666667,0.325,5.416666667,1,1,1,1,2,0,1,0,0,1,6,1,3,4,1.29546184423832,,,,,,,,,,,,,,,,4
43,5,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,3
43,13,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,3
43,14,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,1,0,0,0,0,1,0,0,0,2,0,8,8,0.721928094887362,,,,,,,,,,,,,,,,3
43,1,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,1,1,8,9,0.921928094887362,,,,,,,,,,,,,,,,4
43,2,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,1,1,8,9,0.921928094887362,,,,,,,,,,,,,,,,4
43,3,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,1,1,8,9,0.921928094887362,,,,,,,,,,,,,,,,4
43,4,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,1,1,8,9,0.921928094887362,,,,,,,,,,,,,,,,4
43,7,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,1,0,1,0,0,1,4,1,5,6,1.36096404744368,,,,,,,,,,,,,,,,4
43,8,,13,0.0,0.692307692,0.0,0.0,0.461538462,0.0,0.692307692,0.0,0.0,0.461538462,0.538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.461538462,0.307692308,1.0,1.0,0.538461539,1.0,0.307692308,1.0,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,0.1703425578,6,0.461538461538462,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,0,0,1,0,0,1,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,4
