,dataset,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,Unique_Code_In_A_Row,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row
40,41,12,0.333333333,0.75,0.583333333,0.333333333,0.333333333,0.666666667,0.75,0.25,0.166666667,0.41666666700000005,0.25,0.25,0.25,0.666666667,0.166666667,0.0,0.0,0.333333333,0.083333333,0.166666667,0.41666666700000005,0.0,0.166666667,0.0,0.5,0.333333333,0.25,0.41666666700000005,0.75,0.41666666700000005,9,2,8,0,9,0,0.467976767,0.24421905,0.41675541,0.276434591,0.43924729100000004,0.276434591,0.24421905,0.467976767,0.313327698,0.44653457700000004,10,8,2,4,0,5,0,0.45833333299999995,0.21666666699999998,0.325,5.416666667
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
41,43,13,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.0,0.692307692,0.0,0.0,0.46153846200000004,0.5384615389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.0,0.46153846200000004,0.307692308,1.0,1.0,0.5384615389999999,1.0,0.307692308,1.0,0.692307692,0.5384615389999999,9,0,7,0,13,4,0.299743831,0.268064695,0.0,0.0,0.299743831,0.0,0.268064695,0.0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.23076923100000002,0.084615385,0.684615385,7.692307692000001
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0.0,0.0625,0.40625,0.46875,0.25,0.4375,0.0,0.15625,0.28125,0.34375,0.46875,0.0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.39792697200000005,0.437189924,0.41823775399999996,0.300181211,0.101534427,0.454167645,0.40769606700000005,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875
43,45,13,0.615384615,1.0,0.846153846,0.5384615389999999,0.384615385,0.153846154,1.0,0.0,0.0,0.7692307690000001,0.307692308,0.0,0.0,0.153846154,0.076923077,0.0,0.0,0.615384615,0.5384615389999999,0.0,0.076923077,0.0,0.153846154,0.307692308,0.5384615389999999,0.846153846,0.0,0.384615385,0.46153846200000004,0.23076923100000002,13,0,8,0,11,0,0.37294644,0.0,0.18645261899999999,0.427329026,0.390055945,0.18645261899999999,0.0,0.28936105100000004,0.299743831,0.23460767800000001,8,6,3,4,0,6,0,0.5307692310000001,0.16923076899999998,0.3,4.692307692
43,45,13,0.615384615,1.0,0.846153846,0.5384615389999999,0.384615385,0.153846154,1.0,0.0,0.0,0.7692307690000001,0.307692308,0.0,0.0,0.153846154,0.076923077,0.0,0.0,0.615384615,0.5384615389999999,0.0,0.076923077,0.0,0.153846154,0.307692308,0.5384615389999999,0.846153846,0.0,0.384615385,0.46153846200000004,0.23076923100000002,13,0,8,0,11,0,0.37294644,0.0,0.18645261899999999,0.427329026,0.390055945,0.18645261899999999,0.0,0.28936105100000004,0.299743831,0.23460767800000001,8,6,3,4,0,6,0,0.5307692310000001,0.16923076899999998,0.3,4.692307692
43,45,13,0.615384615,1.0,0.846153846,0.5384615389999999,0.384615385,0.153846154,1.0,0.0,0.0,0.7692307690000001,0.307692308,0.0,0.0,0.153846154,0.076923077,0.0,0.0,0.615384615,0.5384615389999999,0.0,0.076923077,0.0,0.153846154,0.307692308,0.5384615389999999,0.846153846,0.0,0.384615385,0.46153846200000004,0.23076923100000002,13,0,8,0,11,0,0.37294644,0.0,0.18645261899999999,0.427329026,0.390055945,0.18645261899999999,0.0,0.28936105100000004,0.299743831,0.23460767800000001,8,6,3,4,0,6,0,0.5307692310000001,0.16923076899999998,0.3,4.692307692
43,45,13,0.615384615,1.0,0.846153846,0.5384615389999999,0.384615385,0.153846154,1.0,0.0,0.0,0.7692307690000001,0.307692308,0.0,0.0,0.153846154,0.076923077,0.0,0.0,0.615384615,0.5384615389999999,0.0,0.076923077,0.0,0.153846154,0.307692308,0.5384615389999999,0.846153846,0.0,0.384615385,0.46153846200000004,0.23076923100000002,13,0,8,0,11,0,0.37294644,0.0,0.18645261899999999,0.427329026,0.390055945,0.18645261899999999,0.0,0.28936105100000004,0.299743831,0.23460767800000001,8,6,3,4,0,6,0,0.5307692310000001,0.16923076899999998,0.3,4.692307692
