,dataset,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,Unique_Code_In_A_Row,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,level
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,1,0,0,0,0,1,0,0,0,3
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,0,0,0,0,0,0,0,2,1,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,1,0,1,0,0,1,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,0,0,1,0,0,1,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,1,0,1,0,0,0,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,1,0,1,0,0,0,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,0,1,0,0,0,0,1,0,0,0,4
41,43,13,0,0.692307692,0,0,0.461538462,0,0.692307692,0,0,0.461538462,0.538461539,0,0,0,0,0,0,0,0.307692308,0,0.461538462,0.307692308,1,1,0.538461539,1,0.307692308,1,0.692307692,0.538461539,9,0,7,0,13,4,0.299743831,0.268064695,0,0,0.299743831,0,0.268064695,0,0.268064695,0.299743831,6,4,1,1,0,8,5,0.230769231,0.084615385,0.684615385,7.692307692,2,1,0,0,1,0,1,0,0,0,4
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,0,1,0,1,0,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,0,1,0,1,0,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,0,1,0,1,0,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,0,1,0,1,0,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,0,0,1,0,1,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,0,0,1,0,1,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,0,0,1,0,1,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,0,0,1,0,1,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,2,0,1,1,0,1,2,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,2,1,1,0,1,1,0,0,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,1,1,0,1,2,0,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,1,0,0,1,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,1,1,0,0,1,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,2,2,2,1,1,1,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,2,2,2,1,1,1,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,2,1,2,1,1,2,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,2,1,2,1,1,2,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,0,0,1,0,1,0,0,0,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,2,1,1,1,2,1,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,2,1,1,1,2,1,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,2,1,1,2,1,1,1,2,1,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,2,2,2,1,1,2,2,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,0,1,2,2,2,1,1,1,1,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,1,1,2,1,1,0,1,1,1,1,5
42,44,32,0.0625,0.9375,0.625,0.1875,0.53125,0.53125,0.9375,0.1875,0.4375,0.6875,0.5,0.0625,0.21875,0.53125,0.125,0,0.0625,0.40625,0.46875,0.25,0.4375,0,0.15625,0.28125,0.34375,0.46875,0,0.40625,0.09375,0.0625,30,2,17,0,15,0,0.382844597,0.101534427,0.397926972,0.437189924,0.418237754,0.300181211,0.101534427,0.454167645,0.407696067,0.337647514,18,8,3,6,1,6,0,0.5125,0.2625,0.225,4.875,1,1,2,1,0,0,1,1,1,1,5
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,2,1,0,0,1,0,1,0,0,0,2
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,2,1,1,1,1,0,1,2,2,1,3
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,1,1,1,2,2,1,1,0,0,0,3
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,2,1,0,0,1,0,1,0,0,0,3
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,0,1,1,0,1,0,1,0,0,1,4
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,1,1,1,0,0,0,1,0,2,1,4
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,2,1,1,2,1,1,1,2,2,1,4
43,45,13,0.615384615,1,0.846153846,0.538461539,0.384615385,0.153846154,1,0,0,0.769230769,0.307692308,0,0,0.153846154,0.076923077,0,0,0.615384615,0.538461539,0,0.076923077,0,0.153846154,0.307692308,0.538461539,0.846153846,0,0.384615385,0.461538462,0.230769231,13,0,8,0,11,0,0.37294644,0,0.186452619,0.427329026,0.390055945,0.186452619,0,0.289361051,0.299743831,0.234607678,8,6,3,4,0,6,0,0.530769231,0.169230769,0.3,4.692307692,1,1,1,1,0,0,1,2,0,1,5
